140801,"307761","30768",4
140801,"405642","30769",6
140801,"405642","87632",12
140801,"409629","27848",30
140801,"409629","28950",40
140801,"409629","33029",2
140801,"409629","37344",165
140801,"409629","49499",303
140801,"409629","49864",1
140801,"409629","70689",7
140801,"409629","89619",10
140801,"421670","66166",326
140801,"422046","30768",2
140801,"422046","89424",12
140801,"422155","27853",612
140801,"422474","43156",20
140801,"424075","89424",1
140801,"431241","43156",5
140801,"436483","49976",5
140801,"439347","89424",150
140801,"439576","43156",32
140802,"307761","30768",6
140802,"307761","33354",1
140802,"405642","30769",2
140802,"405642","87632",8
140802,"409629","27848",27
140802,"409629","28950",43
140802,"409629","37344",49
140802,"409629","49499",316
140802,"409629","70689",1
140802,"409629","89619",8
140802,"421670","66166",455
140802,"422046","30768",2
140802,"422046","89424",67
140802,"422155","27853",649
140802,"422174","43156",2
140802,"422474","43156",9
140802,"424075","89424",1
140802,"431241","43156",3
140802,"436483","49976",6
140802,"439347","89424",126
140802,"439576","43156",29
140803,"307761","30768",3
140803,"405642","30769",9
140803,"405642","87632",12
140803,"409629","27848",17
140803,"409629","28950",46
140803,"409629","33029",1
140803,"409629","37344",56
140803,"409629","49499",337
140803,"409629","70689",1
140803,"409629","89619",11
140803,"421670","66166",445
140803,"422046","30768",2
140803,"422046","89424",77
140803,"422155","27853",646
140803,"422474","43156",6
140803,"424075","89424",1
140803,"431241","43156",2
140803,"436483","49976",2
140803,"439347","89424",147
140803,"439576","43156",9
140804,"307761","30768",5
140804,"405642","30769",15
140804,"405642","87632",16
140804,"409629","27848",24
140804,"409629","28950",49
140804,"409629","33029",1
140804,"409629","37344",34
140804,"409629","49499",318
140804,"421670","66166",545
140804,"422046","30768",2
140804,"422046","89424",119
140804,"422155","27853",972
140804,"422474","43156",5
140804,"424075","89424",482
140804,"431241","43156",4
140804,"436483","44288",1
140804,"436483","49976",2
140804,"439347","89424",184
140804,"439576","43156",37
140805,"307761","30768",4
140805,"405642","30769",6
140805,"405642","87632",13
140805,"409629","27848",34
140805,"409629","28950",48
140805,"409629","33029",146
140805,"409629","37344",55
140805,"409629","49499",342
140805,"409629","70689",18
140805,"409629","82753",21
140805,"409629","89619",3
140805,"421670","66166",567
140805,"422046","30768",2
140805,"422046","89424",86
140805,"422155","27853",792
140805,"422474","43156",3
140805,"424075","89424",228
140805,"431241","43156",3
140805,"436483","49976",2
140805,"439347","89424",184
140805,"439576","43156",31
140806,"307761","30768",5
140806,"405642","30769",10
140806,"405642","87632",11
140806,"409629","27848",25
140806,"409629","28950",45
140806,"409629","33029",180
140806,"409629","37344",83
140806,"409629","49499",337
140806,"409629","70689",47
140806,"409629","82753",57
140806,"409629","89619",3
140806,"421670","66166",428
140806,"422046","30768",2
140806,"422046","89424",120
140806,"422155","27853",723
140806,"422174","43156",5
140806,"422474","43156",7
140806,"423771","43156",2
140806,"424032","43156",3
140806,"424075","89424",69
140806,"431241","43156",3
140806,"436483","44288",1
140806,"436483","49976",4
140806,"439347","89424",166
140806,"439576","43156",14
140807,"307761","30768",5
140807,"405642","30769",9
140807,"405642","87632",13
140807,"409629","27848",40
140807,"409629","28950",46
140807,"409629","33029",177
140807,"409629","37344",41
140807,"409629","49499",340
140807,"409629","70689",44
140807,"409629","82753",48
140807,"421670","66166",409
140807,"422046","30768",2
140807,"422046","89424",107
140807,"422155","27853",700
140807,"422474","43156",10
140807,"424075","89424",34
140807,"431241","43156",3
140807,"436483","49976",3
140807,"439347","89424",171
140807,"439576","43156",13
140808,"307761","30768",5
140808,"307761","37344",1
140808,"358278","37344",1
140808,"405642","30769",7
140808,"405642","87632",12
140808,"409629","27848",24
140808,"409629","28950",44
140808,"409629","33029",158
140808,"409629","37344",47
140808,"409629","49499",359
140808,"409629","70689",45
140808,"409629","82753",47
140808,"409629","89619",1
140808,"421670","66166",350
140808,"422046","30768",2
140808,"422046","89424",66
140808,"422155","27853",532
140808,"422474","43156",5
140808,"424075","89424",27
140808,"431241","43156",2
140808,"436483","49976",2
140808,"439347","89424",151
140808,"439576","43156",20
140809,"307761","30768",5
140809,"405642","30769",14
140809,"405642","87632",6
140809,"409629","27848",24
140809,"409629","28950",46
140809,"409629","33029",176
140809,"409629","37344",47
140809,"409629","49499",374
140809,"409629","70689",33
140809,"409629","82753",32
140809,"421670","66166",371
140809,"422046","30768",2
140809,"422046","89424",80
140809,"422155","27853",538
140809,"422474","43156",3
140809,"424075","89424",17
140809,"431241","43156",2
140809,"436483","49976",4
140809,"439347","89424",143
140809,"439576","43156",9
140810,"307761","30768",5
140810,"405642","30769",6
140810,"405642","87632",10
140810,"409629","27848",7
140810,"409629","28950",32
140810,"409629","33029",135
140810,"409629","37344",67
140810,"409629","49499",398
140810,"409629","70689",45
140810,"409629","82753",38
140810,"421670","66166",357
140810,"422046","30768",1
140810,"422046","89424",102
140810,"422155","27853",496
140810,"422474","43156",3
140810,"424075","89424",22
140810,"436483","49976",3
140810,"439347","89424",159
140810,"439576","43156",9
140811,"307761","30768",4
140811,"405642","30769",6
140811,"405642","87632",13
140811,"409629","27848",15
140811,"409629","28950",40
140811,"409629","33029",155
140811,"409629","37344",63
140811,"409629","49499",317
140811,"409629","70689",45
140811,"409629","82753",50
140811,"409629","89619",2
140811,"421670","66166",368
140811,"422046","30768",2
140811,"422046","89424",79
140811,"422155","27853",569
140811,"422474","43156",4
140811,"424075","89424",8
140811,"436483","49976",5
140811,"439347","89424",155
140811,"439576","43156",15
140812,"307761","30768",8
140812,"405642","30769",5
140812,"405642","87632",9
140812,"409629","27848",25
140812,"409629","28950",36
140812,"409629","33029",167
140812,"409629","37344",46
140812,"409629","49499",313
140812,"409629","70689",53
140812,"409629","82753",38
140812,"421670","66166",332
140812,"422046","30768",2
140812,"422046","89424",79
140812,"422155","27853",551
140812,"422474","43156",4
140812,"424075","89424",12
140812,"431241","43156",2
140812,"436483","49976",1
140812,"439347","89424",122
140812,"439576","43156",12
140813,"307761","30768",6
140813,"405642","30769",8
140813,"405642","87632",5
140813,"409629","27848",21
140813,"409629","28950",27
140813,"409629","33029",189
140813,"409629","37344",56
140813,"409629","49499",232
140813,"409629","70689",59
140813,"409629","82753",32
140813,"421670","66166",298
140813,"422046","30768",2
140813,"422046","89424",67
140813,"422155","27853",479
140813,"422474","43156",6
140813,"424075","89424",6
140813,"431241","43156",2
140813,"439347","89424",122
140813,"439576","43156",1
140814,"307761","30768",9
140814,"307761","33354",69
140814,"307761","70689",27
140814,"358278","74019",10
140814,"405642","30769",9
140814,"405642","87632",6
140814,"409629","27848",24
140814,"409629","28950",33
140814,"409629","33029",183
140814,"409629","37344",78
140814,"409629","49499",246
140814,"409629","70689",59
140814,"409629","74019",7
140814,"409629","82753",36
140814,"421670","66166",331
140814,"422046","30768",2
140814,"422046","89424",99
140814,"422155","27853",437
140814,"422474","43156",2
140814,"424075","89424",10
140814,"436483","49976",2
140814,"439347","89424",116
140815,"307761","30768",4
140815,"307761","33354",204
140815,"307761","70689",71
140815,"358278","74019",9
140815,"405642","30769",8
140815,"405642","87632",5
140815,"409629","27848",25
140815,"409629","28950",40
140815,"409629","33029",168
140815,"409629","37344",57
140815,"409629","49499",222
140815,"409629","70689",55
140815,"409629","74019",16
140815,"409629","82753",42
140815,"421670","66166",312
140815,"422046","30768",2
140815,"422046","89424",90
140815,"422155","27853",462
140815,"422474","43156",3
140815,"423752","43156",2
140815,"424075","89424",12
140815,"436483","49976",2
140815,"439347","89424",139
140815,"439576","43156",4
140816,"307761","30768",7
140816,"307761","33354",245
140816,"307761","70689",71
140816,"358278","74019",16
140816,"405642","30769",4
140816,"405642","87632",15
140816,"409629","27848",12
140816,"409629","28950",35
140816,"409629","33029",182
140816,"409629","37344",5
140816,"409629","49499",250
140816,"409629","70689",53
140816,"409629","74019",27
140816,"409629","82753",55
140816,"421670","66166",401
140816,"422046","30768",2
140816,"422046","89424",63
140816,"422155","27853",483
140816,"422474","43156",3
140816,"424075","89424",10
140816,"436483","49976",3
140816,"439347","89424",139
140816,"439576","43156",7
140817,"307761","30768",4
140817,"405642","30769",7
140817,"405642","87632",8
140817,"409629","27848",18
140817,"409629","28950",40
140817,"409629","33029",174
140817,"409629","37344",2
140817,"409629","49499",264
140817,"409629","70689",44
140817,"409629","82753",59
140817,"421670","66166",359
140817,"422046","30768",2
140817,"422046","89424",79
140817,"422155","27853",511
140817,"422474","43156",6
140817,"424075","89424",10
140817,"436483","49976",2
140817,"439347","89424",127
140817,"439576","43156",2
140818,"307761","30768",7
140818,"405642","30769",7
140818,"405642","87632",19
140818,"409629","27848",22
140818,"409629","28950",47
140818,"409629","33029",320
140818,"409629","37344",5
140818,"409629","49499",273
140818,"409629","70689",56
140818,"409629","82753",66
140818,"421670","66166",378
140818,"422046","30768",2
140818,"422046","89424",106
140818,"422155","27853",636
140818,"422474","43156",3
140818,"424075","89424",3
140818,"439347","89424",182
140818,"439576","43156",5
140819,"307761","30768",3
140819,"405642","30769",7
140819,"405642","87632",17
140819,"409629","27848",24
140819,"409629","28950",37
140819,"409629","33029",330
140819,"409629","37344",3
140819,"409629","49499",294
140819,"409629","49864",1
140819,"409629","70689",54
140819,"409629","82753",65
140819,"421670","66166",355
140819,"422046","30768",2
140819,"422046","89424",95
140819,"422155","27853",667
140819,"422474","43156",9
140819,"424075","89424",7
140819,"431241","43156",4
140819,"439347","89424",250
140819,"439576","43156",16
140820,"307761","30768",3
140820,"358278","39858",1
140820,"358278","70689",1
140820,"405642","30769",15
140820,"405642","87632",7
140820,"409629","27848",20
140820,"409629","28950",48
140820,"409629","33029",262
140820,"409629","37344",5
140820,"409629","49499",287
140820,"409629","70689",58
140820,"409629","82753",61
140820,"421670","66166",374
140820,"422046","30768",1
140820,"422046","89424",86
140820,"422155","27853",553
140820,"422474","43156",5
140820,"424075","89424",2
140820,"431241","43156",2
140820,"436483","49976",1
140820,"439347","89424",208
140820,"439576","43156",14
140821,"307761","30768",1
140821,"405642","30769",6
140821,"405642","87632",18
140821,"409629","27848",25
140821,"409629","28950",43
140821,"409629","33029",320
140821,"409629","37344",2
140821,"409629","49499",319
140821,"409629","70689",52
140821,"409629","82753",73
140821,"421670","66166",370
140821,"422046","30768",1
140821,"422046","89424",105
140821,"422155","27853",561
140821,"422174","43156",1
140821,"422474","43156",11
140821,"431241","43156",4
140821,"436483","44288",1
140821,"436483","49976",2
140821,"439347","89424",231
140821,"439576","43156",8
140822,"307761","30768",4
140822,"405642","30769",7
140822,"405642","87632",17
140822,"409629","27848",13
140822,"409629","28950",36
140822,"409629","33029",243
140822,"409629","49499",242
140822,"409629","70689",54
140822,"409629","82753",72
140822,"421670","66166",299
140822,"422046","30768",1
140822,"422046","89424",97
140822,"422155","27853",500
140822,"422474","43156",6
140822,"424075","89424",8
140822,"436483","49976",3
140822,"439347","89424",218
140822,"439576","43156",2
140823,"307761","30768",1
140823,"405642","30769",8
140823,"405642","87632",19
140823,"409629","27848",13
140823,"409629","28950",41
140823,"409629","33029",284
140823,"409629","37344",2
140823,"409629","49499",286
140823,"409629","70689",52
140823,"409629","82753",68
140823,"421670","66166",423
140823,"422046","30768",1
140823,"422046","89424",103
140823,"422155","27853",484
140823,"422474","43156",11
140823,"424075","89424",2
140823,"436483","49976",2
140823,"439347","89424",221
140823,"439576","43156",6
140824,"307761","30768",3
140824,"405642","30769",8
140824,"405642","87632",11
140824,"409629","27848",15
140824,"409629","28950",44
140824,"409629","33029",274
140824,"409629","37344",1
140824,"409629","49499",309
140824,"409629","70689",43
