140828,"0","0",2
140828,"1","0",20
140828,"26536","7207552",26784
140828,"27853","10601019",1
140828,"27853","10725644",1
140828,"27853","10725645",1
140828,"27853","10800055",1
140828,"27853","10800056",6
140828,"27853","10800059",6
140828,"27853","10800063",1
140828,"27853","10800066",1
140828,"27853","10800069",2
140828,"27853","10800070",1
140828,"27853","10800071",1
140828,"27853","9967226",2
140828,"27853","9967229",12
140828,"27853","9967237",4
140828,"27853","9967255",1
140828,"33029","10613917",1
140828,"37344","10019075",3
140828,"37344","10291671",2
140828,"37344","10291676",8
140828,"37344","10291860",2
140828,"37344","10495716",6
140828,"37344","10495717",2
140828,"37344","10526807",4
140828,"37344","10526809",1
140828,"37344","10526810",1
140828,"37344","10526814",3
140828,"37344","10526816",3
140828,"37344","10526817",6
140828,"37344","10526822",1
140828,"37344","10526825",2
140828,"37344","10526833",3
140828,"37344","10583029",1
140828,"37344","10583033",1
140828,"37344","10598691",2
140828,"37344","9975914",1
140828,"37344","9975915",3
140828,"37344","9975916",8
140828,"4","0",27
140828,"43156","10021828",1
140828,"43156","10243966",2
140828,"43156","10430095",6
140828,"43156","10513385",1
140828,"44288","10345895",2
140828,"49499","9787360",3
140828,"49864","9929586",1
140828,"49864","9929593",2
140828,"49864","9947388",4
140828,"49864","9947392",1
140828,"49864","9947408",6
140828,"49864","9947470",9
140828,"49864","9947475",2
140828,"49864","9967642",1
140828,"49864","9967643",2
140828,"49864","9967645",1
140828,"49976","10346900",2
140828,"49976","10346978",15
140828,"49976","10346983",5
140828,"49976","10384425",5
140828,"49976","10384426",2
140828,"49976","10384427",1
140828,"66166","10404772",1
140828,"66166","10404948",1
140828,"66166","10405033",4
140828,"66166","10601383",1
140828,"66166","10800020",4
140828,"66166","10800024",1
140828,"66166","10800035",1
140828,"66166","10800039",3
140828,"66166","10800041",1
140828,"66166","10800042",1
140828,"66166","10832262",2
140828,"66166","10832267",1
140828,"66166","9957066",1
140828,"66166","9957078",4
140828,"66166","9957080",1
140828,"66166","9957098",1
140828,"66166","9957108",3
140828,"66166","9993646",1
140828,"70689","10613526",2
140828,"70689","10613527",2
140828,"70689","10613528",2
140828,"70689","10613530",2
140828,"70689","10613531",3
140828,"70689","10715013",2
140828,"70689","9930860",1
140828,"70689","9967623",1
140828,"70689","9967626",1
140828,"74239","9964904",39
140828,"74239","9964905",8
140828,"74239","9964907",10
140828,"76072","8406594",24059
140828,"82753","10031554",19
140828,"82753","10402834",1
140828,"82753","10613532",3
140828,"82753","10613533",4
140828,"87632","9664581",1
140828,"89424","10101277",4
140828,"89424","10115066",1
140828,"89424","10393561",1
140828,"89424","10393586",3
140828,"89424","10430108",1
140828,"89424","10430109",1
140828,"89424","10430121",3
140828,"89424","10430145",1
140828,"89424","10430191",1
140828,"89424","10430325",1
140828,"89424","10430330",2
140828,"89424","10430453",1
140828,"89424","9984745",1
